txtid	date	year	settlement	county	from	to	soc.stat	hit
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[{\!lat!Domino Nicolao a Zrinio.} ||]]  
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[A  kegyelmed levelét elvettem becsülettel,  || s jámbor főember szolgái által való *üzenetét* is megértettem bőségesen,  || s azt szívből értettem,  || hogy kegyelmed elhitte hozzája való atyafiságos jóakaratomat,  || s kérem szeretettel,  || hogy soha ne legyen más opinióban felőlem az iránt.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  kegyelmed levelét elvettem becsülettel,  || s jámbor főember szolgái által való *üzenetét* is megértettem bőségesen,  || s azt szívből értettem,  || hogy kegyelmed elhitte hozzája való atyafiságos jóakaratomat,  || s kérem szeretettel,  || hogy soha ne legyen más opinióban felőlem az iránt.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  kegyelmed levelét elvettem becsülettel,  || s jámbor főember szolgái által való *üzenetét* is megértettem bőségesen,  || s azt szívből értettem,  || hogy kegyelmed elhitte hozzája való atyafiságos jóakaratomat,  || s kérem szeretettel,  || hogy soha ne legyen más opinióban felőlem az iránt.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  kegyelmed levelét elvettem becsülettel,  || s jámbor főember szolgái által való *üzenetét* is megértettem bőségesen,  || s azt szívből értettem,  || hogy kegyelmed elhitte hozzája való atyafiságos jóakaratomat,  || s kérem szeretettel,  || hogy soha ne legyen más opinióban felőlem az iránt.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  kegyelmed levelét elvettem becsülettel,  || s jámbor főember szolgái által való *üzenetét* is megértettem bőségesen,  || s azt szívből értettem,  || hogy kegyelmed elhitte hozzája való atyafiságos jóakaratomat,  || s kérem szeretettel,  || hogy soha ne legyen más opinióban felőlem az iránt.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  kegyelmed levelét elvettem becsülettel,  || s jámbor főember szolgái által való *üzenetét* is megértettem bőségesen,  || s azt szívből értettem,  || hogy kegyelmed elhitte hozzája való atyafiságos jóakaratomat,  || s kérem szeretettel,  || hogy soha ne legyen más opinióban felőlem az iránt.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Hozzám  való jövetelét kegyelmednek, édes öcsémuram, || <bizonyos,> ||hogy mindjárt másra magyarázták volna, || s jobban esett így, a kegyelmed bölcs ítélete szerint.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Hozzám  való jövetelét kegyelmednek, édes öcsémuram, || <bizonyos,> ||hogy mindjárt másra magyarázták volna, || s jobban esett így, a kegyelmed bölcs ítélete szerint.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Hozzám  való jövetelét kegyelmednek, édes öcsémuram, || <bizonyos,> ||hogy mindjárt másra magyarázták volna, || s jobban esett így, a kegyelmed bölcs ítélete szerint.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[A  kegyelmed főember szolgái üzenetét nekem megmondák becsületesen, s jól,  || és igen helyesnek is ítéltem volna lenni,  || amint viszontag aziránt való akaratomat meg fogják mondani,  ||de, || <hogy mostan a kegyelmed kívánságos parancsolatjának eleget nem tehettem,>  ||kérem nagy atyafiságos szeretettel, || meg ne ítéljen róla,  ||de ennek utána || <Isten időt és alkalmatosságot adván,  || valamint kegyelmed fogja kívánni s parancsolni,>  ||azon szerint cselekszem. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  kegyelmed főember szolgái üzenetét nekem megmondák becsületesen, s jól,  || és igen helyesnek is ítéltem volna lenni,  || amint viszontag aziránt való akaratomat meg fogják mondani,  ||de, || <hogy mostan a kegyelmed kívánságos parancsolatjának eleget nem tehettem,>  ||kérem nagy atyafiságos szeretettel, || meg ne ítéljen róla,  ||de ennek utána || <Isten időt és alkalmatosságot adván,  || valamint kegyelmed fogja kívánni s parancsolni,>  ||azon szerint cselekszem. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  kegyelmed főember szolgái üzenetét nekem megmondák becsületesen, s jól,  || és igen helyesnek is ítéltem volna lenni,  || amint viszontag aziránt való akaratomat meg fogják mondani,  ||de, || <hogy mostan a kegyelmed kívánságos parancsolatjának eleget nem tehettem,>  ||kérem nagy atyafiságos szeretettel, || meg ne ítéljen róla,  ||de ennek utána || <Isten időt és alkalmatosságot adván,  || valamint kegyelmed fogja kívánni s parancsolni,>  ||azon szerint cselekszem. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  kegyelmed főember szolgái üzenetét nekem megmondák becsületesen, s jól,  || és igen helyesnek is ítéltem volna lenni,  || amint viszontag aziránt való akaratomat meg fogják mondani,  ||de, || <hogy mostan a kegyelmed kívánságos parancsolatjának eleget nem tehettem,>  ||kérem nagy atyafiságos szeretettel, || meg ne ítéljen róla,  ||de ennek utána || <Isten időt és alkalmatosságot adván,  || valamint kegyelmed fogja kívánni s parancsolni,>  ||azon szerint cselekszem. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  kegyelmed főember szolgái üzenetét nekem megmondák becsületesen, s jól,  || és igen helyesnek is ítéltem volna lenni,  || amint viszontag aziránt való akaratomat meg fogják mondani,  ||de, || <hogy mostan a kegyelmed kívánságos parancsolatjának eleget nem tehettem,>  ||kérem nagy atyafiságos szeretettel, || meg ne ítéljen róla,  ||de ennek utána || <Isten időt és alkalmatosságot adván,  || valamint kegyelmed fogja kívánni s parancsolni,>  ||azon szerint cselekszem. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  kegyelmed főember szolgái üzenetét nekem megmondák becsületesen, s jól,  || és igen helyesnek is ítéltem volna lenni,  || amint viszontag aziránt való akaratomat meg fogják mondani,  ||de, || <hogy mostan a kegyelmed kívánságos parancsolatjának eleget nem tehettem,>  ||kérem nagy atyafiságos szeretettel, || meg ne ítéljen róla,  ||de ennek utána || <Isten időt és alkalmatosságot adván,  || valamint kegyelmed fogja kívánni s parancsolni,>  ||azon szerint cselekszem. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  kegyelmed főember szolgái üzenetét nekem megmondák becsületesen, s jól,  || és igen helyesnek is ítéltem volna lenni,  || amint viszontag aziránt való akaratomat meg fogják mondani,  ||de, || <hogy mostan a kegyelmed kívánságos parancsolatjának eleget nem tehettem,>  ||kérem nagy atyafiságos szeretettel, || meg ne ítéljen róla,  ||de ennek utána || <Isten időt és alkalmatosságot adván,  || valamint kegyelmed fogja kívánni s parancsolni,>  ||azon szerint cselekszem. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  kegyelmed főember szolgái üzenetét nekem megmondák becsületesen, s jól,  || és igen helyesnek is ítéltem volna lenni,  || amint viszontag aziránt való akaratomat meg fogják mondani,  ||de, || <hogy mostan a kegyelmed kívánságos parancsolatjának eleget nem tehettem,>  ||kérem nagy atyafiságos szeretettel, || meg ne ítéljen róla,  ||de ennek utána || <Isten időt és alkalmatosságot adván,  || valamint kegyelmed fogja kívánni s parancsolni,>  ||azon szerint cselekszem. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  kegyelmed főember szolgái üzenetét nekem megmondák becsületesen, s jól,  || és igen helyesnek is ítéltem volna lenni,  || amint viszontag aziránt való akaratomat meg fogják mondani,  ||de, || <hogy mostan a kegyelmed kívánságos parancsolatjának eleget nem tehettem,>  ||kérem nagy atyafiságos szeretettel, || meg ne ítéljen róla,  ||de ennek utána || <Isten időt és alkalmatosságot adván,  || valamint kegyelmed fogja kívánni s parancsolni,>  ||azon szerint cselekszem. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Így  is bárcsak egy nappal, úgymint az elmúlt kedden érthettem volna eziránt való akaratát,  || azon szerint cselekedtem volna,  ||de, || <hogy szolgám odabenn annyit késett kegyelmednél,>  ||gondoltam azt, || hogy kegyelmed más jószágaiba'n ment volna.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Így  is bárcsak egy nappal, úgymint az elmúlt kedden érthettem volna eziránt való akaratát,  || azon szerint cselekedtem volna,  ||de, || <hogy szolgám odabenn annyit késett kegyelmednél,>  ||gondoltam azt, || hogy kegyelmed más jószágaiba'n ment volna.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Így  is bárcsak egy nappal, úgymint az elmúlt kedden érthettem volna eziránt való akaratát,  || azon szerint cselekedtem volna,  ||de, || <hogy szolgám odabenn annyit késett kegyelmednél,>  ||gondoltam azt, || hogy kegyelmed más jószágaiba'n ment volna.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Így  is bárcsak egy nappal, úgymint az elmúlt kedden érthettem volna eziránt való akaratát,  || azon szerint cselekedtem volna,  ||de, || <hogy szolgám odabenn annyit késett kegyelmednél,>  ||gondoltam azt, || hogy kegyelmed más jószágaiba'n ment volna.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Így  is bárcsak egy nappal, úgymint az elmúlt kedden érthettem volna eziránt való akaratát,  || azon szerint cselekedtem volna,  ||de, || <hogy szolgám odabenn annyit késett kegyelmednél,>  ||gondoltam azt, || hogy kegyelmed más jószágaiba'n ment volna.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[S  így a mi szép időnk is múlton múlik,  || s hadnagyaim is és a győri végházakból való katona emberek is lévén itten,  || úgy találtuk ezt mostan jobbnak lenni,  || hogy fehérváriakat vegyük ki valami jó   móddal.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[S  így a mi szép időnk is múlton múlik,  || s hadnagyaim is és a győri végházakból való katona emberek is lévén itten,  || úgy találtuk ezt mostan jobbnak lenni,  || hogy fehérváriakat vegyük ki valami jó   móddal.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[S  így a mi szép időnk is múlton múlik,  || s hadnagyaim is és a győri végházakból való katona emberek is lévén itten,  || úgy találtuk ezt mostan jobbnak lenni,  || hogy fehérváriakat vegyük ki valami jó   móddal.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[S  így a mi szép időnk is múlton múlik,  || s hadnagyaim is és a győri végházakból való katona emberek is lévén itten,  || úgy találtuk ezt mostan jobbnak lenni,  || hogy fehérváriakat vegyük ki valami jó   móddal.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Kire  Istentől kell erőt és segítséges szerencsét is kérni,  || ki azzal járt eleitől fogvást,  || s azok már innent mind elmentenek volt.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Kire  Istentől kell erőt és segítséges szerencsét is kérni,  || ki azzal járt eleitől fogvást,  || s azok már innent mind elmentenek volt.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Kire  Istentől kell erőt és segítséges szerencsét is kérni,  || ki azzal járt eleitől fogvást,  || s azok már innent mind elmentenek volt.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Az  ordinanciáimat is úgy vitték el,  || hogy a Rábaközben egyeztünk meg,  || úgy induljunk meg,  || aztán Isten akaratából,  ||mert, || <ha ez az ok nem lett volna,>  ||hát úgy cselekedtem volna, || amint túl írám a kegyelmed kívánsága és parancsolata szerint,  ||s || <ha időm is ily rövid nem volna,  || s ide várhattam volna kegyelmedet,>  ||szívből cselekedtem volna azt, ||s || <amint Isten engedte volna>  ||tiszta szívből szolgáltam volna kegyelmednek, édes öcsémuram. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Az  ordinanciáimat is úgy vitték el,  || hogy a Rábaközben egyeztünk meg,  || úgy induljunk meg,  || aztán Isten akaratából,  ||mert, || <ha ez az ok nem lett volna,>  ||hát úgy cselekedtem volna, || amint túl írám a kegyelmed kívánsága és parancsolata szerint,  ||s || <ha időm is ily rövid nem volna,  || s ide várhattam volna kegyelmedet,>  ||szívből cselekedtem volna azt, ||s || <amint Isten engedte volna>  ||tiszta szívből szolgáltam volna kegyelmednek, édes öcsémuram. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Az  ordinanciáimat is úgy vitték el,  || hogy a Rábaközben egyeztünk meg,  || úgy induljunk meg,  || aztán Isten akaratából,  ||mert, || <ha ez az ok nem lett volna,>  ||hát úgy cselekedtem volna, || amint túl írám a kegyelmed kívánsága és parancsolata szerint,  ||s || <ha időm is ily rövid nem volna,  || s ide várhattam volna kegyelmedet,>  ||szívből cselekedtem volna azt, ||s || <amint Isten engedte volna>  ||tiszta szívből szolgáltam volna kegyelmednek, édes öcsémuram. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Az  ordinanciáimat is úgy vitték el,  || hogy a Rábaközben egyeztünk meg,  || úgy induljunk meg,  || aztán Isten akaratából,  ||mert, || <ha ez az ok nem lett volna,>  ||hát úgy cselekedtem volna, || amint túl írám a kegyelmed kívánsága és parancsolata szerint,  ||s || <ha időm is ily rövid nem volna,  || s ide várhattam volna kegyelmedet,>  ||szívből cselekedtem volna azt, ||s || <amint Isten engedte volna>  ||tiszta szívből szolgáltam volna kegyelmednek, édes öcsémuram. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Az  ordinanciáimat is úgy vitték el,  || hogy a Rábaközben egyeztünk meg,  || úgy induljunk meg,  || aztán Isten akaratából,  ||mert, || <ha ez az ok nem lett volna,>  ||hát úgy cselekedtem volna, || amint túl írám a kegyelmed kívánsága és parancsolata szerint,  ||s || <ha időm is ily rövid nem volna,  || s ide várhattam volna kegyelmedet,>  ||szívből cselekedtem volna azt, ||s || <amint Isten engedte volna>  ||tiszta szívből szolgáltam volna kegyelmednek, édes öcsémuram. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Az  ordinanciáimat is úgy vitték el,  || hogy a Rábaközben egyeztünk meg,  || úgy induljunk meg,  || aztán Isten akaratából,  ||mert, || <ha ez az ok nem lett volna,>  ||hát úgy cselekedtem volna, || amint túl írám a kegyelmed kívánsága és parancsolata szerint,  ||s || <ha időm is ily rövid nem volna,  || s ide várhattam volna kegyelmedet,>  ||szívből cselekedtem volna azt, ||s || <amint Isten engedte volna>  ||tiszta szívből szolgáltam volna kegyelmednek, édes öcsémuram. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Az  ordinanciáimat is úgy vitték el,  || hogy a Rábaközben egyeztünk meg,  || úgy induljunk meg,  || aztán Isten akaratából,  ||mert, || <ha ez az ok nem lett volna,>  ||hát úgy cselekedtem volna, || amint túl írám a kegyelmed kívánsága és parancsolata szerint,  ||s || <ha időm is ily rövid nem volna,  || s ide várhattam volna kegyelmedet,>  ||szívből cselekedtem volna azt, ||s || <amint Isten engedte volna>  ||tiszta szívből szolgáltam volna kegyelmednek, édes öcsémuram. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Az  ordinanciáimat is úgy vitték el,  || hogy a Rábaközben egyeztünk meg,  || úgy induljunk meg,  || aztán Isten akaratából,  ||mert, || <ha ez az ok nem lett volna,>  ||hát úgy cselekedtem volna, || amint túl írám a kegyelmed kívánsága és parancsolata szerint,  ||s || <ha időm is ily rövid nem volna,  || s ide várhattam volna kegyelmedet,>  ||szívből cselekedtem volna azt, ||s || <amint Isten engedte volna>  ||tiszta szívből szolgáltam volna kegyelmednek, édes öcsémuram. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Az  ordinanciáimat is úgy vitték el,  || hogy a Rábaközben egyeztünk meg,  || úgy induljunk meg,  || aztán Isten akaratából,  ||mert, || <ha ez az ok nem lett volna,>  ||hát úgy cselekedtem volna, || amint túl írám a kegyelmed kívánsága és parancsolata szerint,  ||s || <ha időm is ily rövid nem volna,  || s ide várhattam volna kegyelmedet,>  ||szívből cselekedtem volna azt, ||s || <amint Isten engedte volna>  ||tiszta szívből szolgáltam volna kegyelmednek, édes öcsémuram. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Az  ordinanciáimat is úgy vitték el,  || hogy a Rábaközben egyeztünk meg,  || úgy induljunk meg,  || aztán Isten akaratából,  ||mert, || <ha ez az ok nem lett volna,>  ||hát úgy cselekedtem volna, || amint túl írám a kegyelmed kívánsága és parancsolata szerint,  ||s || <ha időm is ily rövid nem volna,  || s ide várhattam volna kegyelmedet,>  ||szívből cselekedtem volna azt, ||s || <amint Isten engedte volna>  ||tiszta szívből szolgáltam volna kegyelmednek, édes öcsémuram. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Az  ordinanciáimat is úgy vitték el,  || hogy a Rábaközben egyeztünk meg,  || úgy induljunk meg,  || aztán Isten akaratából,  ||mert, || <ha ez az ok nem lett volna,>  ||hát úgy cselekedtem volna, || amint túl írám a kegyelmed kívánsága és parancsolata szerint,  ||s || <ha időm is ily rövid nem volna,  || s ide várhattam volna kegyelmedet,>  ||szívből cselekedtem volna azt, ||s || <amint Isten engedte volna>  ||tiszta szívből szolgáltam volna kegyelmednek, édes öcsémuram. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Az  ordinanciáimat is úgy vitték el,  || hogy a Rábaközben egyeztünk meg,  || úgy induljunk meg,  || aztán Isten akaratából,  ||mert, || <ha ez az ok nem lett volna,>  ||hát úgy cselekedtem volna, || amint túl írám a kegyelmed kívánsága és parancsolata szerint,  ||s || <ha időm is ily rövid nem volna,  || s ide várhattam volna kegyelmedet,>  ||szívből cselekedtem volna azt, ||s || <amint Isten engedte volna>  ||tiszta szívből szolgáltam volna kegyelmednek, édes öcsémuram. ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Értvén  bizonyos okait és mentségemet eziránt,  || kérem, || ne vegye semmi idegenségre,  || hanem eziránt adjon bocsánatot,  || kérem szeretettel kegyelmedet.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Értvén  bizonyos okait és mentségemet eziránt,  || kérem, || ne vegye semmi idegenségre,  || hanem eziránt adjon bocsánatot,  || kérem szeretettel kegyelmedet.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Értvén  bizonyos okait és mentségemet eziránt,  || kérem, || ne vegye semmi idegenségre,  || hanem eziránt adjon bocsánatot,  || kérem szeretettel kegyelmedet.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Értvén  bizonyos okait és mentségemet eziránt,  || kérem, || ne vegye semmi idegenségre,  || hanem eziránt adjon bocsánatot,  || kérem szeretettel kegyelmedet.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Értvén  bizonyos okait és mentségemet eziránt,  || kérem, || ne vegye semmi idegenségre,  || hanem eziránt adjon bocsánatot,  || kérem szeretettel kegyelmedet.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Isten  egészségemet és életemet megtartván,  || továbbra is azon leszek,  || hogy ebbéli vétkemet helyrehozzam kegyelmednél,  || mivel nekem Isten akaratából ma immár meg kelletik indulnom.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Isten  egészségemet és életemet megtartván,  || továbbra is azon leszek,  || hogy ebbéli vétkemet helyrehozzam kegyelmednél,  || mivel nekem Isten akaratából ma immár meg kelletik indulnom.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Isten  egészségemet és életemet megtartván,  || továbbra is azon leszek,  || hogy ebbéli vétkemet helyrehozzam kegyelmednél,  || mivel nekem Isten akaratából ma immár meg kelletik indulnom.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Isten  egészségemet és életemet megtartván,  || továbbra is azon leszek,  || hogy ebbéli vétkemet helyrehozzam kegyelmednél,  || mivel nekem Isten akaratából ma immár meg kelletik indulnom.  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Ezek  után az Úristen tartsa meg kegyelmedet sok esztendeig jó és kedves egészségben!  ||]] 
Zr. p. 314	1647-10-12	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[{\!lat!Datum in Rohoncz, die 12 octobris, anno 1647.} ||]]  
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Gróf  Zrínyi Miklósnak 4 és Péternek 3 írt leveleim párja: 1647.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Zrínyi  Miklósnak.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Szolgálatomat  ajánlom kegyelmednek mint jóakaró, kedves öcsémuramnak.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Istentől  kívánságai szerint való jókat kívánok.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[A  kegyelmed levelét elvettem becsülettel,  || mikor szintén Körmendről hazajöttem volna,  || s mindjárt mennem kellett a komisszárius urakhoz Kőszegre a megígért váraknak rezignációjára,  || ki végbe'n is megy,  || Istennek hála,  || s oka az,  || hogy ily későn teszek a kegyelmed levelére választ.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  kegyelmed levelét elvettem becsülettel,  || mikor szintén Körmendről hazajöttem volna,  || s mindjárt mennem kellett a komisszárius urakhoz Kőszegre a megígért váraknak rezignációjára,  || ki végbe'n is megy,  || Istennek hála,  || s oka az,  || hogy ily későn teszek a kegyelmed levelére választ.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  kegyelmed levelét elvettem becsülettel,  || mikor szintén Körmendről hazajöttem volna,  || s mindjárt mennem kellett a komisszárius urakhoz Kőszegre a megígért váraknak rezignációjára,  || ki végbe'n is megy,  || Istennek hála,  || s oka az,  || hogy ily későn teszek a kegyelmed levelére választ.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  kegyelmed levelét elvettem becsülettel,  || mikor szintén Körmendről hazajöttem volna,  || s mindjárt mennem kellett a komisszárius urakhoz Kőszegre a megígért váraknak rezignációjára,  || ki végbe'n is megy,  || Istennek hála,  || s oka az,  || hogy ily későn teszek a kegyelmed levelére választ.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  kegyelmed levelét elvettem becsülettel,  || mikor szintén Körmendről hazajöttem volna,  || s mindjárt mennem kellett a komisszárius urakhoz Kőszegre a megígért váraknak rezignációjára,  || ki végbe'n is megy,  || Istennek hála,  || s oka az,  || hogy ily későn teszek a kegyelmed levelére választ.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  kegyelmed levelét elvettem becsülettel,  || mikor szintén Körmendről hazajöttem volna,  || s mindjárt mennem kellett a komisszárius urakhoz Kőszegre a megígért váraknak rezignációjára,  || ki végbe'n is megy,  || Istennek hála,  || s oka az,  || hogy ily későn teszek a kegyelmed levelére választ.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  kegyelmed levelét elvettem becsülettel,  || mikor szintén Körmendről hazajöttem volna,  || s mindjárt mennem kellett a komisszárius urakhoz Kőszegre a megígért váraknak rezignációjára,  || ki végbe'n is megy,  || Istennek hála,  || s oka az,  || hogy ily későn teszek a kegyelmed levelére választ.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Mit  írjon kegyelmed mind egy, s mind más dolgokról,  || megértettem, || de ezeket a dolgokat nem látom tovább való disputációra bocsátani,  || noha találhatnának okot hozzá,  || de a kegyelmed atyafiságát tekintvén inkább,  ||s || <ha mik volnának is,>  ||mostan abba'nhagyom, || de az bizonyos,  || hogy nem kereszténységhez illendő dolog volna a csatázó vitézek előtt a kaput betenni.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Mit  írjon kegyelmed mind egy, s mind más dolgokról,  || megértettem, || de ezeket a dolgokat nem látom tovább való disputációra bocsátani,  || noha találhatnának okot hozzá,  || de a kegyelmed atyafiságát tekintvén inkább,  ||s || <ha mik volnának is,>  ||mostan abba'nhagyom, || de az bizonyos,  || hogy nem kereszténységhez illendő dolog volna a csatázó vitézek előtt a kaput betenni.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Mit  írjon kegyelmed mind egy, s mind más dolgokról,  || megértettem, || de ezeket a dolgokat nem látom tovább való disputációra bocsátani,  || noha találhatnának okot hozzá,  || de a kegyelmed atyafiságát tekintvén inkább,  ||s || <ha mik volnának is,>  ||mostan abba'nhagyom, || de az bizonyos,  || hogy nem kereszténységhez illendő dolog volna a csatázó vitézek előtt a kaput betenni.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Mit  írjon kegyelmed mind egy, s mind más dolgokról,  || megértettem, || de ezeket a dolgokat nem látom tovább való disputációra bocsátani,  || noha találhatnának okot hozzá,  || de a kegyelmed atyafiságát tekintvén inkább,  ||s || <ha mik volnának is,>  ||mostan abba'nhagyom, || de az bizonyos,  || hogy nem kereszténységhez illendő dolog volna a csatázó vitézek előtt a kaput betenni.  ||]] 
